id,naziv,tip_ulice,ogranicenje_brzine,duzina_km
7942,Рељковићева,secondary,0,0.0330304892684496
7949,Прерадовићева,secondary,0,0.07522437797616824
7953,Рељковићева,secondary,0,0.0658956284150459
7956,Прерадовићева,secondary,0,0.09434862479662616
7957,Дунавске дивизије,tertiary,0,0.06580364117106123
7959,Дунавске дивизије,tertiary,0,0.02440457745606114
7962,Каменички пут,secondary,0,0.3855926363110577
7970,Кеј жртава рације,secondary,0,0.05818060127675375
7977,Прерадовићева,secondary,0,0.10508267913109622
7978,Прерадовићева,secondary,0,0.05266885748110546
7979,Рељковићева,secondary,0,0.014437771657589873
7980,Прерадовићева,secondary,0,0.02781668568851796
7981,Рељковићева,secondary,0,0.00778384936284737
7982,Прерадовићева,secondary,0,0.009902798615452995
7983,Прерадовићева,secondary,0,0.0032018622415868714
7984,Nepoznata ulica,secondary,0,0.11691088368397946
7989,Прерадовићева,secondary,0,0.05078885546135185
8005,Рељковићева,secondary,0,0.2844223858807544
8022,Рељковићева,secondary,0,0.11729594014866544
8033,Рељковићева,secondary,0,0.09610929147851283
8036,Рељковићева,secondary,0,0.04825938970687747
8039,Рељковићева,secondary,40,0.05704659116110165
8040,Рељковићева,secondary,40,0.05377540292181232
8041,Nepoznata ulica,secondary,40,0.08179319327501838
8046,Nepoznata ulica,primary,0,2.4482791791271006
8047,Nepoznata ulica,secondary,30,0.01317887024858927
8048,Nepoznata ulica,secondary,30,0.012844197993810036
8049,Nepoznata ulica,secondary,30,0.018059680697799573
8050,Nepoznata ulica,secondary,50,0.01387299969307623
8051,Nepoznata ulica,secondary,50,0.02492703885649521
8053,Београдски кеј,secondary,0,0.12496618394114054
8054,Nepoznata ulica,secondary,50,0.06919449449687588
8055,Београдски кеј,secondary,0,0.08420937866785698
8056,Nepoznata ulica,tertiary,0,0.009763854090001111
8057,Nepoznata ulica,tertiary,0,0.009704931390270016
8058,Београдски кеј,secondary,0,0.00787790943298265
8069,Београдски кеј,secondary,0,0.04773900107936133
8070,Nepoznata ulica,tertiary,0,0.09175060178740196
8071,Nepoznata ulica,tertiary,0,0.06559400604833042
8072,Нови Жежељев мост,secondary,50,0.5048782239175855
8073,Nepoznata ulica,tertiary,30,0.06266469273921932
8075,Београдски кеј,secondary,0,0.24199590600289292
8077,Београдски кеј,secondary,0,0.22244540280956693
8078,Београдски кеј,tertiary,40,0.03299326894314193
8079,Nepoznata ulica,tertiary,40,0.014970137023132565
8080,Nepoznata ulica,tertiary,0,0.010766995665611147
8132,Nepoznata ulica,motorway,130,0.1726862533116659
8140,Nepoznata ulica,tertiary,0,0.896817735578379
8148,Пут шајкашког одреда,tertiary,0,0.02990259657737914
8150,Пут шајкашког одреда,tertiary,60,0.3872482556792053
8155,Каћки пут,tertiary,60,1.1128336884025836
8164,Nepoznata ulica,motorway,130,0.17759975240124928
8166,Nepoznata ulica,motorway,130,0.2139146404052043
8167,Nepoznata ulica,motorway,130,0.2699302142945583
8168,Каћки пут,tertiary,50,0.05341376211050803
8171,Каћки пут,tertiary,60,0.5461856448132761
8173,Nepoznata ulica,tertiary,60,0.016090309777078732
8174,Nepoznata ulica,tertiary,60,0.2087758205068989
8175,Nepoznata ulica,tertiary,60,0.013378555125010978
8176,Nepoznata ulica,tertiary,0,0.1028055387933695
8179,Каћки пут,tertiary,60,0.2806973531450409
8180,Nepoznata ulica,motorway,130,0.20216045974736757
8185,Обилазница Нови Сад,primary,40,0.05261388852257961
8186,Обилазница Нови Сад,primary,40,0.044107399205111975
8187,Обилазница Нови Сад,primary,40,0.03817673370722682
8188,Обилазница Нови Сад,primary,40,0.045433476574159165
8189,Обилазница Нови Сад,primary,40,0.06502495224683372
8191,Обилазница Нови Сад,primary,40,0.06641589710640268
8192,Обилазница Нови Сад,primary,40,0.033064344886667416
8193,Обилазница Нови Сад,primary,40,0.040716608008373116
8200,Обилазница Нови Сад,primary,40,0.05537517826001738
8201,Обилазница Нови Сад,primary,40,0.1590510937629614
8202,Обилазница Нови Сад,primary,60,0.04332309271331368
8203,Nepoznata ulica,motorway,130,1.3195603940417482
8204,Обилазница Нови Сад,primary,60,0.11096754057505132
8207,Nepoznata ulica,motorway,130,1.1689931861511949
8208,Nepoznata ulica,motorway,130,0.18965096808280077
8209,Nepoznata ulica,motorway,130,0.17767512589835505
8210,Nepoznata ulica,motorway,130,0.04357074757725675
8211,Nepoznata ulica,motorway,130,0.10679023773248261
8212,Nepoznata ulica,motorway,130,0.03402783805763731
8213,Nepoznata ulica,motorway,130,0.03253170594510905
8217,Стари каћки пут,tertiary,0,0.9576081381540402
8220,Стари каћки пут,tertiary,0,0.015117524042082294
8231,Краља Петра I,secondary,50,0.022316583606898904
8232,Краља Петра I,secondary,50,0.08703502947892071
8241,Стари каћки пут,tertiary,0,0.02114901772838636
8242,Стари каћки пут,tertiary,0,0.08062471289909195
8243,Стари каћки пут,tertiary,0,0.10562836462502605
8250,Новосадска,tertiary,0,1.05859916097609
8252,Светосавска,secondary,50,0.8719512789353011
8257,Светосавска,secondary,0,0.30527582225930816
8278,Nepoznata ulica,secondary,0,0.28245822354985217
8282,Обилазница Нови Сад,primary,80,1.1634761255870663
8283,Nepoznata ulica,motorway,130,1.1684598051622321
8289,Nepoznata ulica,secondary,0,0.1167848193693437
8293,Nepoznata ulica,secondary,0,0.04595880022721091
8294,Nepoznata ulica,secondary,0,0.02363025993162023
8295,Nepoznata ulica,secondary,0,0.05359963866539901
8299,Nepoznata ulica,secondary,0,0.08845110182268849
8300,Nepoznata ulica,secondary,0,0.17713319278883227
8301,Nepoznata ulica,secondary,0,0.08421635953849195
8302,Nepoznata ulica,secondary,0,0.03329655291623563
8303,Nepoznata ulica,motorway,130,1.167581000161621
8304,Обилазница Нови Сад,primary,80,1.1716093652192971
8305,Обилазница Нови Сад,primary,80,0.05367179679184008
8306,Nepoznata ulica,motorway,130,0.051410351730672724
8307,Nepoznata ulica,motorway,130,0.054588058222369965
8308,Обилазница Нови Сад,primary,80,0.05218967949473703
8309,Обилазница Нови Сад,primary,80,0.11172856496901122
8310,Обилазница Нови Сад,primary,80,0.1633317221386248
8311,Обилазница Нови Сад,primary,80,0.12441205262427268
8312,Nepoznata ulica,primary,0,0.07585772855360928
8313,Обилазница Нови Сад,primary,80,0.02255205863384543
8314,Nepoznata ulica,motorway,130,0.02167419041410143
8315,Nepoznata ulica,motorway,130,0.021746222204513773
8316,Обилазница Нови Сад,primary,80,0.01902469338748193
8318,Nepoznata ulica,primary,0,0.1860815848688503
8319,Nepoznata ulica,primary,0,0.49784027391063784
8320,Обилазница Нови Сад,primary,80,0.12608871429598517
8321,Nepoznata ulica,secondary,0,0.22236730260235163
8322,Обилазница Нови Сад,primary,80,0.2739064625129326
8323,Обилазница Нови Сад,primary,80,0.15831504631233276
8324,Обилазница Нови Сад,primary,80,0.12318366569684912
8325,Обилазница Нови Сад,primary,80,0.11290949491652956
8326,Nepoznata ulica,secondary,0,0.0080444845510838
8328,Nepoznata ulica,secondary,0,0.14921085362406064
8330,Nepoznata ulica,secondary,0,0.12319356973416709
8331,Nepoznata ulica,secondary,70,0.042581857146970034
8332,Војвођанска,secondary,70,0.04329871257644717
8333,Војвођанска,secondary,0,0.1578893825367885
8335,Војвођанска,secondary,0,0.24117881225097787
8340,Војвођанска,secondary,0,1.010915738977054
8342,Војвођанска,secondary,0,0.19639457124067497
8344,Војвођанска,secondary,0,0.01820812258472278
8345,Војвођанска,secondary,80,0.07523611358533586
8346,Војвођанска,secondary,0,0.03605647922733133
8363,Краља Петра I,secondary,0,1.4182241712862402
8374,Краља Петра I,secondary,50,0.05098419929274013
8376,Краља Петра I,secondary,50,0.051511163057039934
8377,Краља Петра I,secondary,50,0.06619232633848854
8379,Светосавска,secondary,50,0.07311127457709268
8390,Обилазница Нови Сад,primary,80,0.33816089067845245
8394,Обилазница Нови Сад,primary,80,0.051029962095073204
8395,Обилазница Нови Сад,primary,80,0.1288757149094601
8396,Обилазница Нови Сад,primary,80,0.033592771524161576
8397,Обилазница Нови Сад,primary,80,0.819213881186081
8409,Nepoznata ulica,primary,0,0.13899973056543266
8410,Nepoznata ulica,primary,0,0.09014195126037923
8411,Nepoznata ulica,primary,0,0.10985841661053582
8414,Nepoznata ulica,primary,0,0.14571983047922157
8418,Атар,primary,0,0.05652085260342242
8420,Атар,primary,0,0.04308017310838804
8421,Атар,primary,0,0.018702776576451793
8422,Атар,primary,0,0.02533809099054815
8423,Атар,primary,0,0.06930101660188367
8425,Атар,primary,0,0.025677836363126785
8426,Атар,primary,0,0.03238474850997497
8429,Nepoznata ulica,primary,0,0.14114104216220824
8431,Nepoznata ulica,primary,0,0.1216488948574685
8434,Nepoznata ulica,primary,0,0.028778827097423028
8435,Nepoznata ulica,primary,0,0.15309554199973338
8471,Светосавска,secondary,0,0.5935083441646595
8475,Nepoznata ulica,secondary,0,0.02033193416989667
8478,Светосавска,secondary,50,0.13767627773512067
8488,Nepoznata ulica,secondary,0,0.05480794628604364
8489,Nepoznata ulica,primary,0,0.040726898902100815
8490,Nepoznata ulica,primary,0,0.15339703260949836
8491,Nepoznata ulica,primary,0,0.07721255570182674
8492,Nepoznata ulica,primary,0,0.04420482417788968
8512,Nepoznata ulica,secondary,0,0.47275383848772756
8516,Nepoznata ulica,primary,0,0.11249135011598894
8517,Nepoznata ulica,primary,0,0.0544321733932582
8518,Nepoznata ulica,primary,0,0.08204812357921307
8519,Nepoznata ulica,primary,0,0.06385398841563059
8520,Nepoznata ulica,primary,0,0.031250358755702985
8521,Nepoznata ulica,primary,0,0.1876262202597943
8522,Nepoznata ulica,primary,0,0.11931488199832904
8523,Nepoznata ulica,primary,0,0.1530144967387947
8525,Nepoznata ulica,primary,0,0.03844486151945858
8526,Nepoznata ulica,primary,0,0.11637989140722688
8527,Nepoznata ulica,primary,0,2.231406145635524
8530,Nepoznata ulica,primary,0,0.1916270666534698
8556,Nepoznata ulica,primary,0,0.01619534680529183
8573,Nepoznata ulica,primary,0,0.1546912133774383
8616,Булевар Јаше Томића,secondary,0,0.014773606541693891
8591,Nepoznata ulica,primary,0,0.11337204773098125
8592,Nepoznata ulica,primary,0,0.045159670085233805
8593,Nepoznata ulica,primary,0,0.21234288138587806
8594,Nepoznata ulica,primary,0,0.16901759120533674
8601,Булевар Јаше Томића,secondary,0,0.15622709989901232
8602,Булевар Јаше Томића,secondary,0,0.012171446283927216
8603,Булевар Јаше Томића,secondary,0,0.03022687356307425
8605,Булевар Јаше Томића,secondary,0,0.3087840217320608
8607,Булевар Јаше Томића,secondary,0,0.11431955974682093
8608,Булевар Јаше Томића,secondary,0,0.02277967786253576
8609,Булевар ослобођења,secondary,0,0.01329062239897855
8610,Булевар Јаше Томића,secondary,0,0.014284487069726874
8612,Булевар ослобођења,secondary,0,0.012253347844662671
8613,Булевар Јаше Томића,secondary,0,0.027574261995015826
8615,Булевар Јаше Томића,secondary,0,0.054125773162797756
8618,Булевар Јаше Томића,secondary,0,0.07876272763978302
8632,Партизанска,secondary,60,0.013762703841782943
8635,Руменачка,secondary,0,0.07003193240511567
8645,Партизанска,secondary,60,0.06917125623050209
8649,Руменачка,secondary,0,0.11534704162549718
8662,Партизанска,secondary,60,0.0320463368913528
8664,Руменачка,secondary,0,0.04613821009849538
8685,Руменачка,secondary,0,0.10443074284266293
8709,Кисачка,tertiary,0,0.01226493907884391
8717,Кисачка,tertiary,30,0.08854550491776471
8718,Кисачка,tertiary,0,0.09728575200361393
8722,Булевар Јаше Томића,secondary,0,0.07568378259580967
8723,Кисачка,tertiary,0,0.06045835259078393
8724,Булевар краља Петра I,tertiary,0,0.3368110241435051
8726,Кисачка,tertiary,0,0.22941444924352342
8732,Кисачка,tertiary,0,0.022652966186389387
8733,Кисачка,tertiary,0,0.08607113623725562
8740,Кисачка,secondary,0,0.031809869358323695
8744,Партизанска,secondary,0,0.23270557260991118
8745,Партизанска,secondary,0,0.1658548457115777
8746,Партизанска,secondary,0,0.05355419879875885
8748,Булевар Јаше Томића,secondary,0,0.07081837806029162
8759,Партизанска,secondary,60,0.2004479716413282
8760,Партизанска,secondary,60,0.08253606189207946
8761,Партизанска,secondary,60,0.022687023700041293
8762,Партизанска,secondary,60,0.022287350660763885
8766,Булевар Јаше Томића,secondary,0,0.295589304962958
8772,Булевар Јаше Томића,secondary,0,0.3330106764990364
8776,Булевар Јаше Томића,secondary,0,0.012378692631838075
8777,Кисачка,secondary,0,0.011132844821417357
8778,Кисачка,secondary,0,0.011257973191797672
8779,Булевар Јаше Томића,secondary,0,0.012223591733329901
8790,Кисачка,secondary,0,0.09468862295660305
8791,Кисачка,secondary,0,0.09747127545134829
8792,Кисачка,secondary,0,0.06970641648971027
8800,Партизанска,secondary,60,0.13044847318320177
8802,Партизанска,secondary,60,0.13477206190014465
8805,Партизанска,secondary,60,0.239947357755452
8806,Партизанска,secondary,60,0.27118865370217055
8808,Партизанска,secondary,60,0.05110392357572906
8809,Партизанска,secondary,60,0.06981245575942983
8810,Партизанска,secondary,60,0.080430576634646
8817,Кисачка,secondary,0,0.016195536186129445
8818,Кисачка,secondary,0,0.00511660453724104
8820,Кисачка,secondary,0,0.058302680793433044
8823,Кисачка,secondary,0,0.044332778332196114
8824,Сентандрејски пут,secondary,0,0.025173782632093675
8825,Сентандрејски пут,secondary,0,0.015448232232834482
8827,Партизанска,secondary,60,0.017635971481061073
8828,Индустријска,tertiary,40,0.011785566467683127
8829,Индустријска,tertiary,40,0.012457524449949872
8830,Партизанска,secondary,60,0.010771627051445623
8831,Индустријска,tertiary,40,0.017427550617305273
8832,Партизанска,secondary,60,0.016250783849674016
8838,Партизанска,secondary,60,0.06664747733807663
8839,Сентандрејски пут,secondary,0,0.07540589083200243
8840,Сентандрејски пут,secondary,0,0.06335161989169508
8841,Сентандрејски пут,secondary,0,0.019753885082483415
8842,Партизанска,secondary,60,0.053978312726121094
8843,Партизанска,secondary,60,0.04456202060107002
8851,Индустријска,tertiary,40,0.016768522588007078
8853,Индустријска,tertiary,40,0.05308043988003945
8854,Индустријска,tertiary,40,0.04854695377392734
8858,Булевар Европе,primary,70,0.0681586879359359
8868,Руменачка,secondary,0,0.08134589596230747
8869,Руменачка,secondary,0,0.34054602820204716
8881,Руменачка,secondary,0,0.2293279410830621
8883,Руменачка,secondary,0,0.046644129947172416
8887,Руменачка,secondary,0,0.028138106368505916
8891,Руменачки пут,secondary,0,0.057139563360193976
8893,Руменачки пут,secondary,0,0.08972959427336374
8899,Булевар Европе,primary,70,0.17899941783003495
8903,Булевар Европе,primary,70,0.07087421656919428
8909,Руменачки пут,secondary,0,0.032247551254352295
8912,Руменачки пут,secondary,0,0.10543014401017041
8918,Руменачки пут,secondary,0,0.08813111991560763
8929,Руменачки пут,secondary,0,0.16091434064736235
8932,Руменачки пут,secondary,0,0.06102474846150753
8937,Доње Сајлово,tertiary,30,0.06356210712387601
8938,Сентандрејски пут,secondary,0,0.019094374852679775
8939,Партизанска,secondary,0,0.03357303091045031
8940,Партизанска,secondary,0,0.07268558418524976
8941,Партизанска,secondary,0,0.012392647036390583
8942,Партизанска,secondary,60,0.04368417631446327
8943,Сентандрејски пут,secondary,0,0.012138200697402868
8944,Партизанска,secondary,0,0.07069985614892203
8945,Сентандрејски пут,secondary,0,0.01197757350337754
8950,Партизанска,secondary,60,0.4893437165424935
8955,Партизанска,secondary,0,0.03490369957886454
8956,Партизанска,secondary,0,0.018352231358883565
8957,Партизанска,secondary,0,0.012370675369586286
8958,Партизанска,secondary,0,0.01876935942484714
8959,Партизанска,secondary,0,0.04782416178073867
8960,Сентандрејски пут,secondary,0,0.018473760762042834
8961,Сентандрејски пут,secondary,0,0.062316301543162714
8962,Сентандрејски пут,secondary,0,0.03955248490565357
8963,Партизанска,secondary,60,0.4542478918002428
8970,Индустријска,tertiary,0,0.3208567593793273
8977,Сентандрејски пут,secondary,0,0.04754510314024118
8978,Сентандрејски пут,secondary,0,0.040889647634057266
8982,Сентандрејски пут,secondary,0,0.037849738203432653
8986,Сентандрејски пут,secondary,0,0.03637868697926407
8998,Сентандрејски пут,secondary,0,0.08932692206099632
9001,Сентандрејски пут,secondary,0,0.028096598796614507
9004,Руменачки пут,secondary,0,0.3056003279924137
9013,Руменачки пут,secondary,0,0.0278022862708451
9016,Руменачки пут,secondary,0,0.03507496688859423
9020,Булевар Европе,primary,50,0.17121611403650377
9022,Булевар Европе,primary,50,0.05509982035320455
9023,Булевар Европе,primary,70,0.945054703734639
9025,Булевар Европе,primary,50,0.51211587170411
9027,Руменачки пут,secondary,60,0.08128636625279392
9031,Руменачки пут,secondary,60,0.0895893137460904
9036,Руменачки пут,secondary,60,0.10386127942454675
9037,Руменачки пут,secondary,60,0.04565239171131735
9040,Руменачки пут,secondary,60,0.03177192438878094
9042,Пут новосадског партизанског одреда,tertiary,0,0.12039188301613948
9050,Руменачки пут,secondary,60,0.07936922374233786
9070,Руменачки пут,secondary,60,0.5040207439219194
9071,Руменачки пут,secondary,60,0.37148091811925044
9081,Булевар Јована Дучића,tertiary,0,0.08481518889452964
9084,Булевар кнеза Милоша,primary,0,0.15536103171203014
9088,Новосадски пут,primary,50,0.2843754934924195
9098,Булевар Јована Дучића,tertiary,0,0.12161652785579138
9099,Булевар Јована Дучића,tertiary,0,0.11245718721000258
9102,Булевар Јована Дучића,tertiary,0,0.06109145947038073
9104,Булевар Јована Дучића,tertiary,0,0.05357070411070866
9105,Булевар Јована Дучића,tertiary,30,0.01762341715212683
9107,Булевар Јована Дучића,tertiary,0,0.0704904926212392
9109,Булевар Јована Дучића,tertiary,0,0.21862431726285309
9111,Булевар Јована Дучића,tertiary,0,0.032773372266732194
9114,Булевар Јована Дучића,tertiary,30,0.07786640864134386
9116,Nepoznata ulica,tertiary,30,0.02372220084369713
9117,Nepoznata ulica,tertiary,30,0.08405116186319335
9118,Булевар Јована Дучића,tertiary,0,0.14558221912430305
9119,Булевар кнеза Милоша,primary,0,0.02941808577316512
9120,Булевар кнеза Милоша,primary,0,0.03765329709201074
9121,Булевар кнеза Милоша,primary,0,0.02698835167676713
9123,Булевар Јована Дучића,tertiary,0,0.044060833594902524
9124,Булевар Јована Дучића,tertiary,0,0.04594323047336145
9125,Булевар кнеза Милоша,primary,0,0.013094570789114145
9126,Булевар Јована Дучића,tertiary,0,0.013265927448777326
9127,Булевар кнеза Милоша,primary,0,0.013256589691402266
9128,Булевар Јована Дучића,tertiary,0,0.012577192489467004
9129,Булевар кнеза Милоша,primary,0,0.009223989690819803
9130,Булевар Јована Дучића,tertiary,0,0.013213041238740428
9155,Новосадски пут,primary,50,0.4187508457466882
9157,Новосадски пут,primary,50,0.4378465770777026
9174,Новосадски пут,primary,40,0.025506074469370164
9178,Иве Лоле Рибара,primary,50,0.05802773158877635
9180,Иве Лоле Рибара,primary,50,0.06372102288747429
9181,Иве Лоле Рибара,primary,50,0.30735777411979565
9185,Иве Лоле Рибара,primary,50,0.23722464970632678
9189,Иве Лоле Рибара,primary,50,0.05025680823964809
9192,Новосадски пут,primary,50,0.05281407015776834
9193,Nepoznata ulica,primary,40,0.004303408932234697
9197,Новосадски пут,primary,40,0.0960665012203081
9201,Иве Лоле Рибара,primary,50,0.11468111626989587
9202,Иве Лоле Рибара,primary,50,0.05595395857510195
9205,Иве Лоле Рибара,primary,50,0.047034195699082404
9207,Nepoznata ulica,primary,40,0.02964044933755651
9208,Nepoznata ulica,primary,40,0.06953641332422024
9209,Nepoznata ulica,primary,40,0.0281782915304384
9210,Nepoznata ulica,primary,40,0.00460152631831224
9218,Булевар Јована Дучића,tertiary,0,0.011054375995746388
9219,Булевар кнеза Милоша,primary,0,0.009207224877530201
9220,Булевар Јована Дучића,tertiary,0,0.012586759491253324
9221,Булевар кнеза Милоша,primary,0,0.013592934328949216
9222,Булевар Јована Дучића,tertiary,0,0.011410435936765677
9223,Булевар Јована Дучића,tertiary,0,0.032810451276752264
9224,Булевар кнеза Милоша,primary,0,0.015193526295575691
9226,Булевар кнеза Милоша,primary,0,0.0016047343686832881
9227,Булевар Јована Дучића,tertiary,0,0.034347191716800715
9228,Булевар Јована Дучића,tertiary,0,0.02288978123979907
9230,Булевар Јована Дучића,tertiary,0,0.021294113820613705
9231,Булевар кнеза Милоша,primary,0,0.025692865506440288
9232,Булевар кнеза Милоша,primary,0,0.04016364446861455
9234,Булевар кнеза Милоша,primary,0,0.030973000087351873
9249,Драгослава Срејовића,tertiary,30,1.599468532808132
9253,Булевар кнеза Милоша,primary,0,0.06786226399073877
9255,Булевар Јована Дучића,tertiary,0,0.2484194553444027
9257,Булевар кнеза Милоша,primary,0,0.02521977183930752
9272,Иве Лоле Рибара,primary,40,0.07324995767686723
9274,Nepoznata ulica,primary,40,0.04322313401102506
9275,Иве Лоле Рибара,primary,40,0.05737316975516298
9276,Nepoznata ulica,primary,40,0.004833313608858452
9277,Иве Лоле Рибара,primary,50,0.054364904297060535
9278,Иве Лоле Рибара,primary,50,0.1167793256365984
9279,Nepoznata ulica,tertiary,0,0.0450353195315099
9280,Краља Петра I,tertiary,40,0.039513784624345176
9286,Краља Петра I,tertiary,0,0.07007335712442804
9289,Краља Петра I,tertiary,0,0.06333207968937624
9316,Краља Петра I,tertiary,0,0.02701593507882203
9319,Краља Петра I,tertiary,0,0.04450074877754514
9320,Краља Петра I,tertiary,50,0.04520518548960245
9321,Краља Петра I,tertiary,50,0.03952671853231638
9323,Краља Петра I,tertiary,50,0.06730500387283181
9324,Краља Петра I,tertiary,50,0.03174449321400886
9327,Краља Петра I,tertiary,50,0.07577873683469186
9328,Краља Петра I,tertiary,50,0.027366317046763844
9330,Томе Максимовића,tertiary,40,0.3370372696425614
9340,Краља Петра I,tertiary,50,0.06926683531199622
9342,Краља Петра I,tertiary,50,0.01760963142652749
9344,Краља Петра I,tertiary,50,0.03784581278829242
9349,Краља Петра I,tertiary,50,0.12880937248261726
9352,Краља Петра I,tertiary,50,0.031750920509051234
9355,Булевар кнеза Милоша,primary,0,0.012075086225605927
9356,Nepoznata ulica,primary,60,0.057189908750996235
9357,Бате Бркића,tertiary,0,0.08448678066683396
9358,Бате Бркића,tertiary,0,0.08460030703145935
9360,Булевар војводе Степе,primary,30,0.0872427240614796
9362,Булевар војводе Степе,primary,60,0.06591628328710976
9379,Бате Бркића,tertiary,0,0.0833072639254291
9381,Бате Бркића,tertiary,0,0.1221365088048394
9382,Булевар војводе Степе,primary,60,0.28708276376197184
9383,Булевар војводе Степе,primary,60,0.2788167523948254
9386,Бате Бркића,tertiary,0,0.03726696027671508
9398,Бате Бркића,tertiary,0,0.02348419411765896
9399,Бате Бркића,tertiary,0,0.021135921341318614
9410,Булевар војводе Степе,primary,60,0.03125340025564622
9411,Бате Бркића,tertiary,0,0.003852165575996607
9412,Бате Бркића,tertiary,0,0.013317030515129663
9413,Булевар војводе Степе,primary,60,0.0713812791149728
9414,Булевар војводе Степе,primary,60,0.012695382317937131
9415,Бате Бркића,tertiary,0,0.013431032603550667
9416,Булевар војводе Степе,primary,60,0.008193878414159857
9418,Бате Бркића,tertiary,0,0.011643121015811737
9424,Краља Петра I,tertiary,50,0.005429596362281545
9425,Краља Петра I,tertiary,50,0.017557379156439314
9432,Краља Петра I,tertiary,30,0.07459783675760479
9434,Краља Петра I,tertiary,50,0.02874771754542301
9440,Краља Петра I,tertiary,50,0.04562837895298473
9445,Краља Петра I,tertiary,50,0.02439334762199848
9451,Краља Петра I,tertiary,30,0.026182112659084395
9454,Краља Петра I,tertiary,30,0.05880801530631888
9456,Краља Петра I,tertiary,0,0.08083967324955244
9501,Железничка,tertiary,0,0.699201340189715
9587,Руменачки пут,secondary,0,0.043960069335589956
9591,Ослобођења,secondary,0,0.16405931194937942
9602,Руменачки пут,secondary,0,0.40100939059678226
9604,Руменачки пут,secondary,0,0.7987436187725199
9610,Руменачки пут,secondary,60,0.07397439117849056
9612,Nepoznata ulica,secondary,60,0.014659576327998863
9633,Руменачки пут,secondary,60,0.512102633556977
9644,Руменачки пут,secondary,0,0.04023311721163774
9647,Руменачки пут,secondary,0,0.11666495559565171
9709,Индустријска,tertiary,0,0.03939479797388561
9719,Сентандрејски пут,secondary,0,0.0674480114142696
9727,Пут новосадског партизанског одреда,tertiary,0,0.1085615130450517
9735,Сентандрејски пут,secondary,0,0.07653597192642325
9736,Сентандрејски пут,secondary,0,0.07710343105094745
9738,Пут новосадског партизанског одреда,tertiary,30,0.04385050270258638
9740,Пут новосадског партизанског одреда,tertiary,0,0.38008977101406194
9771,Партизанска,secondary,0,0.06541531025490074
9772,Партизанска,secondary,0,0.08282293097058653
9773,Партизанска,secondary,0,0.07619613938493174
9774,Партизанска,secondary,0,0.049279611591708954
9775,Партизанска,secondary,0,0.06080340132870673
9777,Партизанска,secondary,0,0.08673035570257362
9778,Партизанска,secondary,0,0.06010886827102408
9782,Партизанска,secondary,0,0.04672662914310794
9783,Партизанска,secondary,0,0.04065664285470743
9784,Партизанска,secondary,0,0.07360100495257331
9785,Партизанска,secondary,0,0.05401266926406121
9790,Партизанска,secondary,0,0.08872092720958323
9825,Темеринска,secondary,0,0.11526501789669628
9835,Темерински мост,secondary,0,0.20962092688472372
9837,Темеринска,secondary,0,0.2780668135885073
9865,Nepoznata ulica,primary,40,0.009555949256757132
9866,Nepoznata ulica,primary,40,0.02011702274618142
9841,Доње Сајлово,tertiary,30,1.1955517868308785
9853,Булевар Европе,primary,40,0.03434794979733824
9854,Руменачки пут,secondary,0,0.08864580020286883
9855,Булевар Европе,primary,50,0.005722560251084635
9856,Булевар Европе,primary,40,0.020089829830656717
9857,Руменачки пут,secondary,40,0.03489218712623618
9858,Руменачки пут,secondary,0,0.019191223241420058
9859,Булевар Европе,primary,50,0.02528085342193547
9860,Nepoznata ulica,primary,40,0.009922888810124146
9861,Nepoznata ulica,primary,40,0.03040377905121296
9863,Nepoznata ulica,primary,40,0.02314802797363497
9864,Руменачки пут,secondary,40,0.020000102077795873
9867,Руменачки пут,secondary,40,0.02621464577963536
9868,Nepoznata ulica,primary,40,0.03093170383101283
9875,Пут новосадског партизанског одреда,tertiary,0,1.5059379410784195
9879,Nepoznata ulica,primary,40,0.028491430430565286
9880,Nepoznata ulica,primary,40,0.004305909888863215
9881,Булевар Европе,primary,60,0.020028497089158426
9882,Руменачки пут,secondary,50,0.02312501993452628
9883,Булевар Европе,primary,40,0.019655468751432238
9884,Руменачки пут,secondary,40,0.041028216192981914
9885,Руменачки пут,secondary,50,0.01696008243320331
9886,Булевар Европе,primary,60,0.057925774721483476
9889,Булевар Европе,primary,40,0.0628301348705782
9892,Руменачки пут,secondary,70,0.15449992475087018
9894,Булевар Европе,primary,50,0.028059763104685106
9896,Булевар Европе,primary,60,0.06109522613370019
9899,Сентандрејски пут,secondary,0,0.08990600979866968
9900,Сентандрејски пут,secondary,0,0.08901445743298929
9906,Сентандрејски пут,secondary,0,0.20262265831162526
9929,Сентандрејски пут,secondary,0,0.009181856744374061
9940,Сентандрејски пут,secondary,0,0.0517090891393674
9949,Сентандрејски пут,secondary,0,0.012951637313291669
9953,Сентандрејски пут,secondary,0,0.03627507688202703
9969,Руменачки пут,secondary,70,0.046095344166271146
9987,Руменачки пут,secondary,70,0.03821121552158355
9988,Руменачки пут,secondary,70,0.09637222308582395
9990,Руменачки пут,secondary,70,0.08203382964672215
9992,Руменачки пут,secondary,70,0.05525608234277204
10024,Булевар Европе,primary,60,0.027083616540829098
10025,Руменачки пут,secondary,70,0.36570625503344856
10026,Руменачки пут,secondary,70,0.04941953136349588
10030,Руменачки пут,secondary,70,0.19115273482407363
10041,Руменачки пут,secondary,70,0.005959582621090083
10042,Руменачки пут,secondary,70,0.03712722005186932
10046,Булевар Европе,primary,60,0.45149885878800955
